rt,stimulus,response,exp_name,exp_stage,subjectID,trial_type,trial_index,time_elapsed,internal_node_id,ospan_shown,ospan_total,ospan_abs,length,resp_actual,resp_correct,full_correct,num_correct,feedback,correct,math_acc,math_warning,prolificID,start_time,date
9782.599999999627,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,108,1999630,0.0-46.0-3.0-0.0-2.0,3,3,3,3.0,"[""P"",""K"",""G""]","[""P"",""K"",""G""]",1.0,3.0,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
5360.9000000003725,"['<p style=""font-size: 3.75rem"">Low symmetry accuracy!<br><br><br><font color=""red"">0%</font><br><br></p>']",0,ospan,feedback,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-button-response,109,2005508,0.0-46.0-3.0-0.0-3.0,,,,,,,,,,,0.0,1.0,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<p style=""font-size:75px;"">...</p>",,ospan,iti,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,110,2006522,0.0-46.0-4.0-0.0-0.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,111,2032965,0.0-46.0-4.0-0.0-1.0-0.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">Y</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,112,2033971,0.0-46.0-4.0-0.0-1.0-1.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,113,2060509,0.0-46.0-4.0-0.0-1.0-2.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">N</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,114,2061517,0.0-46.0-4.0-0.0-1.0-3.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,115,2087099,0.0-46.0-4.0-0.0-1.0-4.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">C</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,116,2088108,0.0-46.0-4.0-0.0-1.0-5.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,117,2112745,0.0-46.0-4.0-0.0-1.0-6.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">G</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,118,2113751,0.0-46.0-4.0-0.0-1.0-7.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
12600.5,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,119,2127130,0.0-46.0-4.0-0.0-2.0,7,5,3,4.0,"[""Y"",""N"",""G"",""C""]","[""Y"",""N"",""C"",""G""]",0.0,2.0,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
55790.0,"['<p style=""font-size: 3.75rem"">Low symmetry accuracy!<br><br><br><font color=""red"">0%</font><br><br></p>']",0,ospan,feedback,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-button-response,120,2183430,0.0-46.0-4.0-0.0-3.0,,,,,,,,,,,0.0,1.0,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<p style=""font-size:75px;"">...</p>",,ospan,iti,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,121,2184458,0.0-46.0-4.0-1.0-0.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,122,2210393,0.0-46.0-4.0-1.0-1.0-0.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">S</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,123,2211400,0.0-46.0-4.0-1.0-1.0-1.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,124,2238031,0.0-46.0-4.0-1.0-1.0-2.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">Y</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,125,2239046,0.0-46.0-4.0-1.0-1.0-3.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,126,2264905,0.0-46.0-4.0-1.0-1.0-4.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">K</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,127,2265917,0.0-46.0-4.0-1.0-1.0-5.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,128,2292522,0.0-46.0-4.0-1.0-1.0-6.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">Q</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,129,2293535,0.0-46.0-4.0-1.0-1.0-7.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,130,2319571,0.0-46.0-4.0-1.0-1.0-8.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">C</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,131,2320580,0.0-46.0-4.0-1.0-1.0-9.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
14069.400000000373,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,132,2335419,0.0-46.0-4.0-1.0-2.0,12,7,3,5.0,"[""S"",""Y"",""Q"",""G"",""P""]","[""S"",""Y"",""K"",""Q"",""C""]",0.0,2.0,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
2088.0,"['<p style=""font-size: 3.75rem"">Low symmetry accuracy!<br><br><br><font color=""red"">0%</font><br><br></p>']",0,ospan,feedback,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-button-response,133,2338036,0.0-46.0-4.0-1.0-3.0,,,,,,,,,,,0.0,1.0,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<p style=""font-size:75px;"">...</p>",,ospan,iti,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,134,2339047,0.0-46.0-4.0-2.0-0.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,135,2362588,0.0-46.0-4.0-2.0-1.0-0.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">Y</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,136,2363593,0.0-46.0-4.0-2.0-1.0-1.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,137,2388330,0.0-46.0-4.0-2.0-1.0-2.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">K</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,138,2389344,0.0-46.0-4.0-2.0-1.0-3.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,,,ospan,symmetry,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,symmetry-judgement-task,139,2414945,0.0-46.0-4.0-2.0-1.0-4.0,,,,,,,,,,0.0,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
,"<div style=""font-size: 10rem; color: #0000FF"">H</div>",,ospan,letter,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,140,2415959,0.0-46.0-4.0-2.0-1.0-5.0,,,,,,,,,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
7417.0,"<div class = numbox><p style=""font-size: 2.4rem"">Please recall the letters you saw to the best of your ability. If you do not remember a particular letter, use the SKIP button.<br><b>(When you are ready to lock in your answer, press ENTER)</b></p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>C</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>G</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>H</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>J</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>K</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>L</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>N</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>P</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Q</div></div></button><button id = button_10 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>R</div></div></button><button id = button_11 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>S</div></div></button><button id = button_12 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>Y</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">BACKSPACE</button><button class = blank_button id = ""BlankButton"" onclick = ""blankResponse()"">SKIP</button><p style=""font-size: 2.4rem""><u><b>Current Answer:</b></u></p><br><br><div id=echoed_txt style=""font-size: 5rem; color:blue;""><b></b></div></div>",enter,ospan,retrieval,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-keyboard-response,141,2424148,0.0-46.0-4.0-2.0-2.0,15,7,3,3.0,"[""K"",""H"",""N""]","[""Y"",""K"",""H""]",0.0,0.0,,,,,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
5891.39999999851,"['<p style=""font-size: 3.75rem"">Low symmetry accuracy!<br><br><br><font color=""red"">0%</font><br><br></p>']",0,ospan,feedback,WAj9Sbm6P4WeyaFWNja2xwwqrLp1,html-button-response,142,2430549,0.0-46.0-4.0-2.0-3.0,,,,,,,,,,,0.0,1.0,5b758de6d74fcb00010d7f0b,15:01:08,04/04/2024
